Time,Tv_avg,rho_V_avg,Q_VL,Q_L,Q_V,Q_Vw,Q_env_w,Q_w_L,Q_tot,V_L,B_L,BOG,dV_L,Tw_avg,drho_V_avg,T_w_raw_0,T_w_raw_1,T_w_raw_2,T_w_raw_3,T_w_raw_4,T_w_raw_5,T_w_raw_6,T_w_raw_7,T_w_raw_8,T_w_raw_9,T_w_raw_10,T_w_raw_11,T_w_raw_12,T_w_raw_13,T_w_raw_14,T_w_raw_15,T_w_raw_16,T_w_raw_17,T_w_raw_18,T_w_raw_19,T_w_raw_20,T_w_raw_21,T_w_raw_22,T_w_raw_23,T_w_raw_24,T_w_raw_25,T_w_raw_26,T_w_raw_27,T_w_raw_28,T_w_raw_29,T_w_raw_30,T_w_raw_31,T_w_raw_32,T_w_raw_33,T_w_raw_34,T_w_raw_35,T_w_raw_36,T_w_raw_37,T_w_raw_38,T_w_raw_39,T_w_raw_40,T_w_raw_41,T_w_raw_42,T_w_raw_43,T_w_raw_44,T_w_raw_45,T_w_raw_46,T_V_raw_0,T_V_raw_1,T_V_raw_2,T_V_raw_3,T_V_raw_4,T_V_raw_5,T_V_raw_6,T_V_raw_7,T_V_raw_8,T_V_raw_9,T_V_raw_10,T_V_raw_11,T_V_raw_12,T_V_raw_13,T_V_raw_14,T_V_raw_15,T_V_raw_16,T_V_raw_17,T_V_raw_18,T_V_raw_19,T_V_raw_20,T_V_raw_21,T_V_raw_22,T_V_raw_23,T_V_raw_24,T_V_raw_25,T_V_raw_26,T_V_raw_27,T_V_raw_28,T_V_raw_29,T_V_raw_30,Q_b,Q_L_inst,T_BOG
342144,241.318,0.883774,157.232,18486.6,923.033,646.123,-27265,-18486.6,28737.5,83609.4,0.0209814,0.0209645,-3.10819e-05,257.538,-2.39436e-09,239.859,240.671,241.481,242.291,243.099,243.904,244.707,245.506,246.302,247.094,247.881,248.663,249.44,250.212,250.978,251.738,252.492,253.24,253.981,254.717,255.445,256.169,256.887,257.601,258.309,259.015,259.717,260.418,261.117,261.819,262.521,263.229,263.943,264.665,265.397,266.144,266.907,267.689,268.495,269.328,270.191,271.09,272.029,273.013,274.046,275.135,276.285,239.834,239.964,240.091,240.215,240.336,240.455,240.571,240.684,240.794,240.901,241.004,241.105,241.202,241.296,241.386,241.472,241.554,241.632,241.706,241.775,241.839,241.898,241.952,242.001,242.044,242.081,242.111,242.136,242.154,242.165,242.168,9447.56,18215.9,242.168
343872,241.319,0.883768,158.272,18338.3,947.198,663.039,-29005.4,-18338.3,28844.8,83609.4,0.0210597,0.0210545,-3.11937e-05,257.661,-5.07529e-09,239.859,240.664,241.468,242.272,243.073,243.872,244.669,245.463,246.253,247.04,247.822,248.601,249.374,250.144,250.907,251.666,252.419,253.168,253.91,254.649,255.381,256.111,256.835,257.558,258.276,258.995,259.711,260.43,261.148,261.872,262.599,263.335,264.078,264.834,265.603,266.39,267.195,268.025,268.881,269.768,270.688,271.648,272.65,273.701,274.804,275.965,277.189,239.834,239.965,240.092,240.217,240.339,240.458,240.574,240.687,240.797,240.904,241.008,241.108,241.205,241.298,241.388,241.474,241.556,241.634,241.707,241.776,241.84,241.899,241.953,242.001,242.044,242.081,242.111,242.136,242.153,242.164,242.168,9685.22,18674.1,242.168
345600,241.322,0.883757,159.433,18203.3,971.723,680.206,-30596.3,-18203.3,28969.6,83609.3,0.0211508,0.0211571,-3.13238e-05,257.806,-7.68234e-09,239.859,240.658,241.456,242.254,243.05,243.843,244.635,245.424,246.21,246.992,247.771,248.547,249.318,250.085,250.847,251.606,252.36,253.11,253.856,254.598,255.337,256.073,256.807,257.539,258.271,259.003,259.737,260.473,261.214,261.96,262.714,263.478,264.254,265.044,265.851,266.678,267.528,268.404,269.31,270.25,271.226,272.244,273.308,274.421,275.59,276.818,278.11,239.834,239.966,240.094,240.219,240.342,240.461,240.577,240.691,240.801,240.908,241.012,241.112,241.209,241.302,241.392,241.478,241.559,241.637,241.71,241.778,241.842,241.901,241.955,242.003,242.046,242.082,242.113,242.137,242.155,242.166,242.169,9926.68,19139.7,242.169
347328,241.326,0.883741,160.695,18083.5,996.221,697.355,-32003.8,-18083.5,29109.7,83609.3,0.0212531,0.0212702,-3.14703e-05,257.972,-1.01734e-08,239.859,240.653,241.446,242.238,243.029,243.818,244.605,245.39,246.172,246.951,247.728,248.501,249.27,250.037,250.799,251.559,252.315,253.068,253.818,254.567,255.313,256.058,256.802,257.546,258.292,259.04,259.791,260.548,261.311,262.083,262.864,263.658,264.467,265.292,266.138,267.006,267.899,268.821,269.776,270.766,271.796,272.87,273.99,275.163,276.391,277.68,279.033,239.834,239.967,240.096,240.222,240.345,240.465,240.581,240.695,240.805,240.913,241.017,241.117,241.214,241.307,241.397,241.482,241.564,241.641,241.714,241.783,241.846,241.905,241.958,242.006,242.049,242.085,242.116,242.14,242.158,242.169,242.172,10168.1,19605.2,242.172
349056,241.33,0.883721,162.038,17979.9,1020.3,714.213,-33208.8,-17979.9,29262,83609.2,0.0213643,0.0213915,-3.16306e-05,258.156,-1.25094e-08,239.858,240.648,241.437,242.224,243.011,243.796,244.58,245.361,246.141,246.918,247.692,248.464,249.234,250,250.764,251.526,252.286,253.043,253.799,254.554,255.309,256.064,256.82,257.578,258.339,259.104,259.876,260.653,261.441,262.237,263.048,263.872,264.714,265.575,266.458,267.366,268.302,269.269,270.27,271.309,272.39,273.514,274.688,275.914,277.196,278.538,279.943,239.834,239.968,240.098,240.225,240.348,240.469,240.586,240.7,240.811,240.918,241.022,241.123,241.22,241.313,241.403,241.488,241.57,241.647,241.72,241.788,241.851,241.91,241.963,242.011,242.054,242.09,242.121,242.145,242.162,242.173,242.177,10405.8,20063.4,242.177
350784,241.336,0.883698,163.442,17894.6,1043.6,730.517,-34192.5,-17894.6,29424.4,83609.2,0.0214829,0.0215194,-3.18019e-05,258.354,-1.4653e-08,239.858,240.644,241.429,242.213,242.997,243.779,244.56,245.339,246.116,246.892,247.666,248.437,249.208,249.975,250.742,251.507,252.272,253.035,253.798,254.561,255.326,256.092,256.862,257.634,258.412,259.195,259.987,260.787,261.599,262.422,263.261,264.116,264.991,265.887,266.807,267.754,268.731,269.74,270.786,271.87,272.997,274.169,275.39,276.663,277.991,279.378,280.827,239.834,239.969,240.1,240.228,240.352,240.473,240.591,240.706,240.817,240.924,241.029,241.13,241.227,241.32,241.41,241.495,241.577,241.654,241.727,241.795,241.858,241.916,241.97,242.018,242.06,242.096,242.127,242.151,242.168,242.179,242.183,10635.9,20507.1,242.183
352512,241.343,0.883671,164.883,17829.5,1065.73,746.008,-34938,-17829.5,29595.2,83609.1,0.0216076,0.0216525,-3.19819e-05,258.565,-1.65693e-08,239.858,240.641,241.423,242.205,242.986,243.766,244.545,245.323,246.099,246.874,247.648,248.421,249.193,249.964,250.734,251.504,252.273,253.044,253.815,254.588,255.364,256.142,256.926,257.714,258.509,259.312,260.124,260.947,261.784,262.634,263.501,264.387,265.294,266.224,267.18,268.164,269.179,270.229,271.315,272.44,273.608,274.822,276.084,277.397,278.764,280.188,281.67,239.834,239.97,240.102,240.231,240.356,240.478,240.596,240.711,240.823,240.931,241.036,241.137,241.234,241.328,241.417,241.503,241.585,241.662,241.734,241.803,241.866,241.924,241.977,242.025,242.067,242.104,242.134,242.158,242.176,242.186,242.19,10854.8,20929.2,242.19
354240,241.35,0.883641,166.339,17785.4,1086.35,760.443,-35434.8,-17785.4,29771.3,83609.1,0.0217361,0.0217882,-3.21677e-05,258.784,-1.82274e-08,239.858,240.639,241.42,242.199,242.979,243.757,244.536,245.313,246.09,246.865,247.641,248.415,249.19,249.964,250.739,251.514,252.291,253.069,253.85,254.633,255.421,256.213,257.011,257.816,258.629,259.451,260.286,261.131,261.993,262.869,263.765,264.68,265.618,266.58,267.57,268.589,269.64,270.725,271.848,273.01,274.215,275.464,276.76,278.106,279.503,280.954,282.46,239.834,239.971,240.104,240.234,240.36,240.483,240.602,240.718,240.83,240.938,241.044,241.145,241.242,241.336,241.426,241.512,241.593,241.671,241.743,241.811,241.875,241.933,241.986,242.034,242.076,242.113,242.143,242.167,242.184,242.195,242.199,11059.1,21323,242.199
355968,241.358,0.883608,167.787,17759.1,1105.13,773.594,-35678.1,-17759.1,29946,83609,0.0218637,0.0219216,-3.23563e-05,259.008,-1.96009e-08,239.858,240.638,241.418,242.197,242.976,243.754,244.532,245.31,246.088,246.865,247.643,248.42,249.199,249.978,250.758,251.54,252.324,253.111,253.902,254.697,255.497,256.303,257.117,257.938,258.77,259.612,260.468,261.337,262.222,263.125,264.047,264.99,265.958,266.951,267.971,269.022,270.105,271.223,272.378,273.571,274.806,276.084,277.408,278.778,280.196,281.664,283.183,239.834,239.972,240.106,240.237,240.364,240.488,240.608,240.724,240.837,240.946,241.052,241.153,241.251,241.345,241.435,241.521,241.603,241.68,241.753,241.821,241.885,241.943,241.996,242.044,242.086,242.122,242.153,242.177,242.194,242.205,242.208,11245.5,21682.5,242.208
357696,241.366,0.883573,169.203,17757.2,1121.79,785.253,-35658.5,-17757.2,30122.8,83608.9,0.0219928,0.0220552,-3.25446e-05,259.233,-2.06678e-08,239.858,240.638,241.417,242.197,242.976,243.755,244.534,245.314,246.093,246.873,247.654,248.436,249.219,250.004,250.79,251.58,252.373,253.169,253.971,254.778,255.591,256.412,257.241,258.08,258.93,259.792,260.668,261.56,262.468,263.395,264.343,265.314,266.308,267.329,268.378,269.457,270.568,271.714,272.895,274.115,275.374,276.674,278.016,279.402,280.832,282.307,283.828,239.834,239.973,240.109,240.24,240.368,240.493,240.614,240.731,240.844,240.954,241.06,241.162,241.26,241.355,241.445,241.531,241.613,241.691,241.764,241.832,241.895,241.954,242.007,242.055,242.097,242.133,242.164,242.188,242.205,242.216,242.219,11411.1,22001.8,242.219
359424,241.375,0.883536,170.565,17776,1136.05,795.237,-35380.5,-17776,30295.1,83608.9,0.0221186,0.0221842,-3.27298e-05,259.456,-2.14108e-08,239.858,240.639,241.419,242.2,242.98,243.761,244.542,245.324,246.107,246.89,247.675,248.462,249.25,250.042,250.836,251.633,252.435,253.242,254.055,254.874,255.701,256.537,257.382,258.238,259.106,259.987,260.884,261.797,262.728,263.678,264.65,265.644,266.663,267.709,268.783,269.886,271.021,272.19,273.393,274.632,275.908,277.222,278.576,279.969,281.401,282.873,284.385,239.834,239.974,240.111,240.244,240.373,240.498,240.619,240.737,240.851,240.962,241.068,241.171,241.27,241.364,241.455,241.542,241.624,241.701,241.775,241.843,241.907,241.965,242.018,242.066,242.108,242.145,242.175,242.199,242.217,242.227,242.231,11553.3,22276,242.231
361152,241.384,0.883499,171.852,17817.5,1147.7,803.388,-34844.5,-17817.5,30462.6,83608.8,0.0222409,0.0223081,-3.29091e-05,259.674,-2.18181e-08,239.858,240.641,241.423,242.206,242.989,243.772,244.556,245.341,246.127,246.916,247.705,248.498,249.292,250.091,250.893,251.7,252.511,253.329,254.153,254.985,255.826,256.676,257.537,258.41,259.295,260.196,261.111,262.044,262.996,263.968,264.961,265.977,267.018,268.085,269.18,270.304,271.458,272.644,273.862,275.114,276.4,277.722,279.078,280.469,281.894,283.354,284.845,239.834,239.976,240.113,240.247,240.377,240.503,240.625,240.744,240.859,240.97,241.077,241.18,241.279,241.374,241.465,241.552,241.635,241.713,241.786,241.854,241.918,241.977,242.03,242.078,242.121,242.157,242.187,242.212,242.229,242.24,242.243,11669.9,22500.7,242.243
362880,241.393,0.883461,173.044,17879.8,1156.54,809.579,-34061,-17879.8,30621.4,83608.8,0.0223568,0.0224242,-3.30794e-05,259.883,-2.18831e-08,239.858,240.644,241.429,242.215,243.001,243.787,244.575,245.365,246.155,246.949,247.744,248.543,249.345,250.151,250.961,251.778,252.599,253.428,254.264,255.109,255.963,256.828,257.704,258.593,259.495,260.413,261.347,262.299,263.269,264.26,265.272,266.307,267.367,268.452,269.563,270.703,271.87,273.068,274.296,275.554,276.844,278.164,279.515,280.895,282.304,283.74,285.201,239.834,239.977,240.115,240.25,240.38,240.507,240.631,240.75,240.866,240.977,241.085,241.189,241.289,241.384,241.476,241.563,241.646,241.724,241.797,241.866,241.93,241.989,242.043,242.091,242.133,242.17,242.2,242.224,242.242,242.253,242.256,11758.9,22672.4,242.256
364608,241.403,0.883423,174.122,17961.9,1162.44,813.711,-33042.5,-17961.9,30768.8,83608.7,0.0224644,0.0225305,-3.3238e-05,260.079,-2.16052e-08,239.858,240.647,241.436,242.226,243.016,243.807,244.599,245.394,246.19,246.989,247.791,248.597,249.406,250.221,251.04,251.866,252.698,253.538,254.386,255.244,256.11,256.99,257.88,258.785,259.702,260.637,261.587,262.555,263.542,264.55,265.578,266.629,267.703,268.803,269.926,271.076,272.253,273.457,274.687,275.946,277.231,278.542,279.879,281.24,282.624,284.027,285.448,239.834,239.977,240.117,240.252,240.384,240.512,240.636,240.756,240.872,240.985,241.093,241.197,241.298,241.394,241.486,241.573,241.656,241.735,241.809,241.878,241.942,242.001,242.055,242.103,242.146,242.182,242.213,242.237,242.255,242.266,242.269,11819.1,22788.4,242.269
366336,241.411,0.883386,175.069,18065,1165.31,815.719,-31801.6,-18065,30905.2,83608.7,0.022564,0.0226272,-3.33826e-05,260.26,-2.09886e-08,239.859,240.652,241.446,242.24,243.034,243.831,244.628,245.429,246.231,247.036,247.845,248.658,249.476,250.299,251.127,251.963,252.805,253.657,254.516,255.386,256.266,257.159,258.063,258.981,259.914,260.863,261.827,262.811,263.812,264.833,265.875,266.938,268.023,269.132,270.263,271.419,272.599,273.803,275.03,276.282,277.555,278.851,280.166,281.499,282.848,284.21,285.581,239.834,239.978,240.118,240.255,240.387,240.516,240.641,240.762,240.879,240.992,241.101,241.206,241.307,241.403,241.496,241.584,241.667,241.746,241.82,241.89,241.954,242.013,242.067,242.116,242.158,242.195,242.226,242.25,242.268,242.279,242.282,11849.4,22846.9,242.282
368064,241.42,0.883351,175.871,18181.6,1165.1,815.572,-30348.8,-18181.6,31022.5,83608.6,0.0226496,0.0227085,-3.3511e-05,260.423,-2.00434e-08,239.859,240.657,241.456,242.256,243.056,243.858,244.662,245.468,246.277,247.09,247.906,248.727,249.553,250.385,251.222,252.068,252.921,253.783,254.654,255.535,256.427,257.332,258.249,259.181,260.126,261.088,262.065,263.06,264.073,265.106,266.157,267.229,268.321,269.435,270.569,271.726,272.903,274.101,275.319,276.557,277.812,279.084,280.37,281.667,282.974,284.285,285.598,239.834,239.979,240.12,240.257,240.39,240.52,240.645,240.767,240.884,240.998,241.108,241.213,241.315,241.412,241.505,241.593,241.677,241.757,241.831,241.901,241.966,242.025,242.079,242.128,242.171,242.208,242.239,242.263,242.281,242.292,242.295,11849.4,22846.9,242.295
369792,241.428,0.883317,176.515,18315,1161.82,813.272,-28735.7,-18315,31123.9,83608.5,0.0227237,0.0227769,-3.3621e-05,260.564,-1.87849e-08,239.859,240.663,241.468,242.274,243.08,243.888,244.699,245.512,246.328,247.148,247.972,248.801,249.636,250.476,251.324,252.179,253.042,253.914,254.796,255.688,256.592,257.508,258.436,259.379,260.336,261.308,262.296,263.3,264.322,265.362,266.42,267.497,268.592,269.707,270.84,271.991,273.161,274.348,275.55,276.768,277.998,279.239,280.488,281.742,282.999,284.252,285.499,239.834,239.979,240.121,240.259,240.393,240.523,240.649,240.771,240.89,241.004,241.114,241.221,241.323,241.42,241.514,241.603,241.687,241.767,241.842,241.912,241.977,242.037,242.091,242.14,242.183,242.22,242.251,242.276,242.293,242.304,242.308,11819.1,22788.4,242.308
371520,241.436,0.883286,176.992,18461.6,1155.51,808.855,-26969.5,-18461.6,31206.4,83608.5,0.0227839,0.0228302,-3.37109e-05,260.683,-1.72336e-08,239.859,240.67,241.481,242.293,243.107,243.922,244.739,245.559,246.383,247.21,248.043,248.88,249.723,250.573,251.429,252.294,253.166,254.048,254.94,255.843,256.757,257.683,258.621,259.573,260.539,261.52,262.516,263.527,264.555,265.599,266.66,267.738,268.832,269.943,271.07,272.212,273.368,274.538,275.719,276.91,278.109,279.313,280.519,281.723,282.923,284.112,285.286,239.834,239.98,240.122,240.26,240.395,240.525,240.652,240.775,240.894,241.009,241.12,241.227,241.33,241.428,241.522,241.611,241.696,241.776,241.852,241.922,241.987,242.048,242.102,242.151,242.195,242.232,242.263,242.288,242.306,242.316,242.32,11758.9,22672.4,242.32
373248,241.443,0.883257,177.295,18619.6,1146.27,802.392,-25079.2,-18619.6,31269.1,83608.4,0.0228297,0.0228679,-3.37792e-05,260.777,-1.54143e-08,239.859,240.677,241.495,242.314,243.135,243.957,244.782,245.609,246.441,247.276,248.117,248.962,249.814,250.672,251.538,252.411,253.293,254.184,255.085,255.996,256.919,257.854,258.801,259.76,260.734,261.72,262.722,263.738,264.768,265.813,266.874,267.948,269.038,270.14,271.256,272.383,273.521,274.668,275.823,276.982,278.144,279.304,280.461,281.61,282.747,283.866,284.962,239.834,239.98,240.123,240.261,240.396,240.527,240.655,240.778,240.898,241.014,241.125,241.233,241.336,241.435,241.529,241.619,241.704,241.785,241.861,241.931,241.997,242.058,242.112,242.162,242.205,242.243,242.274,242.299,242.317,242.328,242.331,11669.9,22500.7,242.331
