Time,Tv_avg,rho_V_avg,Q_VL,Q_L,Q_V,Q_Vw,Q_env_w,Q_w_L,Q_tot,V_L,B_L,BOG,dV_L,Tw_avg,drho_V_avg,T_w_raw_0,T_w_raw_1,T_w_raw_2,T_w_raw_3,T_w_raw_4,T_w_raw_5,T_w_raw_6,T_w_raw_7,T_w_raw_8,T_w_raw_9,T_w_raw_10,T_w_raw_11,T_w_raw_12,T_w_raw_13,T_w_raw_14,T_w_raw_15,T_w_raw_16,T_w_raw_17,T_w_raw_18,T_w_raw_19,T_w_raw_20,T_w_raw_21,T_w_raw_22,T_w_raw_23,T_w_raw_24,T_w_raw_25,T_w_raw_26,T_w_raw_27,T_w_raw_28,T_w_raw_29,T_w_raw_30,T_w_raw_31,T_w_raw_32,T_w_raw_33,T_w_raw_34,T_w_raw_35,T_w_raw_36,T_w_raw_37,T_w_raw_38,T_w_raw_39,T_w_raw_40,T_w_raw_41,T_w_raw_42,T_w_raw_43,T_w_raw_44,T_w_raw_45,T_w_raw_46,T_V_raw_0,T_V_raw_1,T_V_raw_2,T_V_raw_3,T_V_raw_4,T_V_raw_5,T_V_raw_6,T_V_raw_7,T_V_raw_8,T_V_raw_9,T_V_raw_10,T_V_raw_11,T_V_raw_12,T_V_raw_13,T_V_raw_14,T_V_raw_15,T_V_raw_16,T_V_raw_17,T_V_raw_18,T_V_raw_19,T_V_raw_20,T_V_raw_21,T_V_raw_22,T_V_raw_23,T_V_raw_24,T_V_raw_25,T_V_raw_26,T_V_raw_27,T_V_raw_28,T_V_raw_29,T_V_raw_30,Q_b,Q_L_inst,T_BOG
1677600,241.487,0.883073,177.081,19438.2,1075.87,753.11,-15187.7,-19438.2,31258.3,83566.2,0.0228218,0.0228089,-3.37672e-05,260.845,-3.80167e-09,239.86,240.715,241.569,242.425,243.281,244.14,245.002,245.866,246.734,247.606,248.483,249.364,250.252,251.145,252.045,252.951,253.865,254.786,255.715,256.651,257.596,258.548,259.509,260.477,261.453,262.436,263.425,264.421,265.422,266.427,267.435,268.444,269.454,270.462,271.466,272.464,273.452,274.429,275.391,276.335,277.256,278.15,279.012,279.839,280.624,281.361,282.045,239.834,239.982,240.126,240.267,240.405,240.539,240.67,240.797,240.92,241.04,241.155,241.266,241.373,241.476,241.574,241.667,241.756,241.84,241.919,241.993,242.061,242.124,242.181,242.233,242.278,242.317,242.35,242.376,242.395,242.406,242.41,10890,20987.1,242.41
1681200,241.488,0.88307,175.422,19775.9,1028.11,719.676,-11167.2,-19775.9,31096.3,83566.1,0.0227035,0.0226659,-3.36041e-05,260.674,1.78571e-09,239.861,240.73,241.599,242.47,243.341,244.214,245.09,245.968,246.849,247.734,248.622,249.515,250.413,251.316,252.224,253.138,254.056,254.982,255.912,256.848,257.79,258.737,259.689,260.646,261.607,262.571,263.537,264.505,265.473,266.44,267.404,268.364,269.317,270.262,271.195,272.115,273.018,273.901,274.761,275.593,276.394,277.16,277.885,278.566,279.196,279.771,280.285,239.834,239.98,240.124,240.264,240.401,240.536,240.666,240.793,240.917,241.036,241.152,241.264,241.371,241.475,241.573,241.667,241.757,241.841,241.921,241.995,242.064,242.128,242.186,242.238,242.284,242.323,242.356,242.382,242.401,242.413,242.417,10425.3,20091.7,242.417
1684800,241.484,0.883086,173.183,20073.7,976.978,683.884,-7679.9,-20073.7,30857.5,83566,0.0225292,0.0224674,-3.3355e-05,260.397,7.23934e-09,239.861,240.743,241.626,242.509,243.392,244.278,245.165,246.054,246.945,247.84,248.737,249.638,250.542,251.449,252.361,253.276,254.195,255.118,256.044,256.973,257.905,258.839,259.775,260.712,261.649,262.585,263.519,264.45,265.376,266.296,267.207,268.108,268.997,269.87,270.726,271.562,272.374,273.16,273.915,274.637,275.32,275.962,276.557,277.102,277.591,278.021,278.386,239.834,239.979,240.121,240.26,240.396,240.529,240.66,240.786,240.91,241.029,241.145,241.257,241.365,241.468,241.567,241.662,241.752,241.837,241.917,241.992,242.061,242.125,242.184,242.236,242.282,242.322,242.355,242.382,242.401,242.412,242.416,9926.68,19130.7,242.416
1688400,241.476,0.883122,170.514,20305.8,925.966,648.176,-4976.1,-20305.8,30552.5,83565.9,0.0223065,0.022223,-3.3037e-05,260.032,1.21908e-08,239.862,240.754,241.646,242.539,243.432,244.326,245.222,246.118,247.017,247.917,248.819,249.723,250.629,251.537,252.446,253.358,254.271,255.186,256.101,257.017,257.932,258.847,259.759,260.67,261.576,262.477,263.372,264.259,265.137,266.004,266.857,267.695,268.515,269.315,270.092,270.843,271.566,272.257,272.913,273.531,274.107,274.637,275.118,275.547,275.918,276.23,276.477,239.834,239.977,240.117,240.254,240.389,240.521,240.651,240.777,240.899,241.018,241.134,241.246,241.353,241.457,241.556,241.651,241.741,241.827,241.907,241.982,242.052,242.116,242.175,242.228,242.274,242.314,242.348,242.374,242.393,242.405,242.409,9428.05,18169.7,242.409
1692000,241.463,0.883174,167.594,20458.1,878.552,614.986,-3239.8,-20458.1,30204.1,83565.7,0.0220521,0.0219505,-3.26716e-05,259.603,1.63071e-08,239.862,240.761,241.66,242.558,243.458,244.357,245.257,246.157,247.058,247.96,248.862,249.765,250.668,251.571,252.475,253.377,254.28,255.181,256.08,256.977,257.87,258.759,259.644,260.522,261.393,262.255,263.106,263.946,264.773,265.584,266.377,267.151,267.904,268.632,269.334,270.006,270.647,271.253,271.822,272.351,272.836,273.276,273.666,274.006,274.291,274.52,274.689,239.834,239.974,240.112,240.248,240.381,240.512,240.64,240.765,240.887,241.005,241.12,241.231,241.339,241.442,241.541,241.636,241.726,241.811,241.892,241.967,242.037,242.102,242.16,242.213,242.26,242.3,242.334,242.36,242.38,242.391,242.395,8963.4,17274.3,242.395
1695600,241.447,0.883239,164.618,20522.2,837.967,586.577,-2579.47,-20522.2,29837.7,83565.6,0.0217846,0.02167,-3.22839e-05,259.14,1.93119e-08,239.862,240.764,241.665,242.566,243.467,244.367,245.268,246.167,247.067,247.966,248.864,249.761,250.657,251.551,252.443,253.333,254.22,255.103,255.982,256.855,257.723,258.583,259.436,260.279,261.112,261.932,262.74,263.532,264.308,265.065,265.801,266.516,267.206,267.87,268.505,269.109,269.681,270.218,270.717,271.177,271.596,271.971,272.301,272.585,272.82,273.007,273.144,239.834,239.972,240.108,240.241,240.373,240.502,240.628,240.752,240.872,240.99,241.104,241.214,241.321,241.424,241.522,241.617,241.707,241.792,241.872,241.948,242.018,242.082,242.141,242.194,242.241,242.281,242.314,242.341,242.36,242.372,242.376,8564.4,16505.3,242.376
1699200,241.429,0.883313,161.788,20488,806.981,564.887,-3058.57,-20488,29472.9,83565.5,0.0215183,0.0213965,-3.19001e-05,258.674,2.10032e-08,239.862,240.762,241.662,242.561,243.459,244.357,245.253,246.148,247.042,247.934,248.824,249.712,250.596,251.477,252.355,253.228,254.096,254.958,255.813,256.661,257.501,258.331,259.15,259.958,260.752,261.533,262.297,263.045,263.773,264.482,265.168,265.831,266.468,267.079,267.661,268.213,268.733,269.22,269.673,270.089,270.469,270.811,271.115,271.38,271.607,271.795,271.946,239.834,239.97,240.103,240.235,240.364,240.491,240.616,240.738,240.857,240.974,241.086,241.196,241.302,241.404,241.502,241.596,241.685,241.77,241.85,241.925,241.995,242.059,242.118,242.171,242.217,242.258,242.291,242.318,242.337,242.349,242.353,8258.24,15915.3,242.353
1702800,241.411,0.88339,159.295,20364.1,787.707,551.395,-4618.85,-20364.1,29140.5,83565.4,0.0212756,0.0211529,-3.15465e-05,258.237,2.12668e-08,239.862,240.756,241.65,242.543,243.435,244.326,245.215,246.102,246.986,247.867,248.746,249.62,250.49,251.355,252.215,253.069,253.916,254.755,255.586,256.407,257.218,258.018,258.806,259.58,260.339,261.083,261.809,262.518,263.206,263.874,264.521,265.143,265.742,266.314,266.86,267.379,267.869,268.33,268.761,269.162,269.534,269.876,270.189,270.474,270.733,270.967,271.178,239.834,239.967,240.099,240.229,240.356,240.482,240.605,240.725,240.843,240.958,241.069,241.178,241.283,241.384,241.481,241.574,241.663,241.747,241.827,241.901,241.971,242.035,242.093,242.146,242.192,242.232,242.265,242.292,242.311,242.323,242.327,8065.77,15544.4,242.327
1706400,241.392,0.883466,157.31,20153.2,781.461,547.023,-7168.1,-20153.2,28857.6,83565.3,0.0210691,0.0209519,-3.1247e-05,257.86,2.00832e-08,239.861,240.747,241.631,242.515,243.397,244.277,245.155,246.03,246.902,247.77,248.633,249.493,250.346,251.194,252.034,252.868,253.692,254.509,255.315,256.111,256.895,257.668,258.426,259.171,259.899,260.613,261.308,261.987,262.645,263.285,263.903,264.5,265.075,265.628,266.156,266.663,267.146,267.606,268.043,268.459,268.853,269.229,269.586,269.929,270.258,270.578,270.891,239.834,239.966,240.096,240.223,240.349,240.473,240.595,240.714,240.83,240.943,241.054,241.161,241.264,241.365,241.461,241.553,241.641,241.725,241.803,241.877,241.946,242.01,242.068,242.12,242.166,242.206,242.239,242.265,242.284,242.296,242.3,8000.13,15417.9,242.3
1710000,241.376,0.883535,155.971,19877.2,788.672,552.07,-10545.7,-19877.2,28651,83565.2,0.0209182,0.0208126,-3.10224e-05,257.567,1.753e-08,239.861,240.734,241.606,242.477,243.347,244.214,245.078,245.939,246.796,247.648,248.496,249.338,250.173,251.002,251.824,252.636,253.441,254.235,255.02,255.792,256.554,257.302,258.038,258.758,259.465,260.155,260.83,261.488,262.129,262.752,263.358,263.945,264.514,265.065,265.599,266.115,266.614,267.099,267.569,268.027,268.474,268.914,269.348,269.78,270.215,270.655,271.106,239.834,239.965,240.093,240.22,240.344,240.467,240.587,240.704,240.819,240.931,241.04,241.146,241.249,241.348,241.443,241.534,241.621,241.704,241.782,241.855,241.924,241.987,242.044,242.096,242.141,242.181,242.214,242.24,242.259,242.27,242.274,8065.77,15544.4,242.274
1713600,241.362,0.883592,155.371,19547.4,808.849,566.194,-14497,-19547.4,28527.2,83565.1,0.0208278,0.0207391,-3.08875e-05,257.379,1.37766e-08,239.861,240.719,241.577,242.433,243.288,244.14,244.988,245.834,246.674,247.511,248.341,249.166,249.984,250.795,251.598,252.393,253.177,253.954,254.719,255.474,256.216,256.948,257.665,258.372,259.063,259.742,260.405,261.057,261.691,262.314,262.921,263.516,264.096,264.666,265.223,265.772,266.31,266.843,267.37,267.896,268.422,268.953,269.49,270.04,270.606,271.194,271.808,239.834,239.964,240.092,240.217,240.341,240.462,240.581,240.698,240.811,240.922,241.03,241.135,241.236,241.334,241.428,241.519,241.605,241.687,241.764,241.836,241.904,241.966,242.023,242.074,242.12,242.159,242.191,242.217,242.236,242.247,242.251,8258.24,15915.3,242.251
1717200,241.352,0.883634,155.558,19192.7,840.621,588.435,-18772.7,-19192.7,28501.1,83565,0.0208087,0.020741,-3.08519e-05,257.307,9.07485e-09,239.86,240.703,241.545,242.386,243.224,244.06,244.893,245.722,246.547,247.366,248.181,248.989,249.791,250.586,251.373,252.152,252.922,253.683,254.435,255.176,255.907,256.627,257.337,258.035,258.723,259.399,260.065,260.719,261.364,261.998,262.625,263.241,263.852,264.457,265.058,265.656,266.254,266.855,267.461,268.075,268.701,269.342,270.003,270.689,271.405,272.156,272.948,239.834,239.964,240.092,240.217,240.34,240.461,240.579,240.694,240.807,240.917,241.024,241.128,241.228,241.325,241.418,241.508,241.593,241.674,241.75,241.822,241.889,241.951,242.007,242.058,242.102,242.141,242.173,242.199,242.217,242.229,242.232,8564.4,16505.3,242.232
1720800,241.346,0.883658,156.517,18831.3,881.824,617.277,-23065.2,-18831.3,28568.5,83564.8,0.020858,0.020814,-3.09179e-05,257.359,3.74213e-09,239.86,240.687,241.513,242.338,243.16,243.981,244.798,245.612,246.421,247.226,248.025,248.82,249.607,250.389,251.163,251.931,252.69,253.442,254.185,254.92,255.646,256.364,257.073,257.775,258.467,259.153,259.83,260.502,261.167,261.829,262.486,263.142,263.796,264.453,265.111,265.777,266.45,267.135,267.834,268.551,269.29,270.056,270.852,271.685,272.558,273.478,274.45,239.834,239.965,240.093,240.218,240.341,240.462,240.579,240.694,240.807,240.916,241.022,241.125,241.225,241.321,241.413,241.502,241.586,241.666,241.742,241.813,241.879,241.941,241.996,242.046,242.091,242.129,242.161,242.186,242.204,242.216,242.219,8963.4,17274.3,242.219
1724400,241.345,0.883661,158.189,18492.9,929.652,650.757,-27094.5,-18492.9,28729.9,83564.7,0.0209758,0.0209567,-3.1081e-05,257.529,-1.85912e-09,239.859,240.671,241.483,242.293,243.101,243.907,244.71,245.51,246.306,247.098,247.886,248.669,249.446,250.218,250.985,251.744,252.499,253.246,253.988,254.722,255.452,256.174,256.893,257.605,258.313,259.017,259.719,260.417,261.117,261.815,262.517,263.222,263.933,264.652,265.383,266.125,266.885,267.663,268.465,269.293,270.152,271.046,271.979,272.957,273.985,275.067,276.21,239.834,239.966,240.095,240.221,240.345,240.465,240.583,240.698,240.81,240.919,241.025,241.127,241.227,241.322,241.414,241.502,241.585,241.665,241.74,241.811,241.876,241.937,241.992,242.042,242.085,242.123,242.155,242.18,242.198,242.209,242.213,9428.05,18169.7,242.213
1728000,241.349,0.883644,160.455,18193.9,980.848,686.593,-30579.1,-18193.9,28967.6,83564.6,0.0211494,0.0211544,-3.13301e-05,257.806,-7.34576e-09,239.859,240.658,241.456,242.254,243.049,243.843,244.635,245.424,246.21,246.992,247.771,248.547,249.317,250.085,250.847,251.606,252.36,253.11,253.855,254.598,255.337,256.073,256.807,257.539,258.271,259.003,259.736,260.473,261.213,261.96,262.714,263.478,264.253,265.044,265.851,266.678,267.528,268.404,269.31,270.25,271.226,272.244,273.308,274.421,275.59,276.818,278.11,239.834,239.968,240.098,240.226,240.35,240.472,240.59,240.705,240.817,240.926,241.032,241.134,241.233,241.328,241.42,241.507,241.591,241.67,241.744,241.814,241.879,241.939,241.994,242.043,242.087,242.124,242.156,242.181,242.199,242.21,242.213,9926.68,19130.7,242.213
1731600,241.358,0.883608,163.161,17963.8,1031.92,722.346,-33280.7,-17963.8,29274.6,83564.5,0.0213735,0.0214006,-3.16482e-05,258.172,-1.23407e-08,239.858,240.647,241.436,242.223,243.01,243.795,244.578,245.359,246.138,246.915,247.69,248.461,249.231,249.997,250.762,251.524,252.284,253.042,253.798,254.554,255.31,256.065,256.822,257.582,258.344,259.111,259.884,260.663,261.452,262.252,263.064,263.891,264.736,265.6,266.486,267.397,268.337,269.307,270.312,271.355,272.44,273.569,274.747,275.977,277.263,278.609,280.018,239.834,239.97,240.102,240.231,240.357,240.48,240.599,240.715,240.828,240.937,241.043,241.146,241.245,241.34,241.431,241.518,241.601,241.68,241.754,241.824,241.889,241.948,242.003,242.052,242.095,242.132,242.164,242.188,242.206,242.217,242.221,10425.3,20091.7,242.221
1735200,241.371,0.883555,166.117,17807.7,1079.4,755.58,-35025.7,-17807.7,29619.4,83564.4,0.0216252,0.0216705,-3.20135e-05,258.601,-1.64993e-08,239.858,240.641,241.423,242.204,242.984,243.764,244.543,245.321,246.097,246.872,247.646,248.42,249.191,249.963,250.734,251.504,252.275,253.047,253.819,254.594,255.371,256.153,256.938,257.729,258.527,259.334,260.149,260.977,261.817,262.672,263.543,264.435,265.346,266.282,267.244,268.234,269.255,270.311,271.403,272.536,273.71,274.93,276.198,277.517,278.89,280.319,281.806,239.834,239.972,240.107,240.238,240.365,240.489,240.61,240.727,240.841,240.951,241.058,241.16,241.26,241.355,241.446,241.534,241.617,241.695,241.77,241.839,241.904,241.963,242.018,242.066,242.109,242.147,242.178,242.202,242.22,242.231,242.235,10890,20987.1,242.235
1738800,241.387,0.883489,169.122,17747.5,1120.04,784.03,-35674.8,-17747.5,29989.6,83564.3,0.0218955,0.021954,-3.24014e-05,259.064,-1.95339e-08,239.858,240.638,241.417,242.196,242.975,243.754,244.532,245.31,246.088,246.866,247.644,248.423,249.203,249.983,250.765,251.549,252.335,253.125,253.918,254.716,255.519,256.329,257.146,257.972,258.808,259.656,260.516,261.391,262.282,263.191,264.12,265.07,266.044,267.045,268.073,269.131,270.221,271.347,272.508,273.709,274.951,276.235,277.564,278.939,280.361,281.832,283.352,239.834,239.975,240.111,240.244,240.374,240.5,240.622,240.74,240.855,240.967,241.074,241.178,241.277,241.373,241.465,241.553,241.636,241.715,241.789,241.859,241.923,241.983,242.037,242.086,242.129,242.166,242.197,242.222,242.239,242.25,242.254,11289,21756.1,242.254
1742400,241.405,0.883415,171.965,17777.7,1151.08,805.759,-35212,-17777.7,30350.5,83564.2,0.022159,0.0222248,-3.27851e-05,259.53,-2.12349e-08,239.858,240.639,241.42,242.202,242.983,243.764,244.546,245.329,246.113,246.898,247.684,248.473,249.263,250.057,250.853,251.654,252.459,253.27,254.086,254.91,255.741,256.582,257.432,258.294,259.167,260.056,260.958,261.878,262.816,263.774,264.753,265.755,266.782,267.835,268.916,270.027,271.169,272.344,273.553,274.797,276.077,277.394,278.75,280.143,281.574,283.043,284.549,239.834,239.977,240.116,240.251,240.383,240.51,240.634,240.754,240.87,240.983,241.091,241.196,241.297,241.393,241.486,241.574,241.658,241.737,241.812,241.881,241.946,242.006,242.06,242.109,242.152,242.19,242.221,242.245,242.263,242.274,242.278,11595.1,22346.1,242.278
1746000,241.424,0.883336,174.455,17903.3,1170.41,819.288,-33635.5,-17903.3,30684.6,83564,0.0224029,0.0224695,-3.31387e-05,259.966,-2.14854e-08,239.858,240.645,241.432,242.219,243.007,243.795,244.585,245.376,246.169,246.965,247.763,248.564,249.369,250.179,250.993,251.813,252.639,253.472,254.314,255.164,256.023,256.894,257.776,258.672,259.581,260.505,261.447,262.405,263.383,264.381,265.4,266.443,267.509,268.6,269.717,270.862,272.034,273.235,274.465,275.724,277.012,278.33,279.676,281.049,282.448,283.872,285.317,239.834,239.979,240.12,240.257,240.391,240.52,240.646,240.767,240.885,240.999,241.109,241.215,241.316,241.414,241.507,241.596,241.68,241.76,241.835,241.906,241.971,242.031,242.086,242.135,242.178,242.215,242.247,242.271,242.289,242.3,242.304,11787.6,22717,242.304
1749600,241.442,0.88326,176.42,18114.3,1176.71,823.694,-31083.3,-18114.3,30967.6,83563.9,0.0226096,0.0226704,-3.34381e-05,260.344,-2.02695e-08,239.859,240.655,241.451,242.247,243.045,243.844,244.645,245.448,246.253,247.062,247.875,248.692,249.513,250.341,251.174,252.015,252.863,253.719,254.584,255.46,256.346,257.245,258.156,259.081,260.02,260.975,261.947,262.936,263.944,264.971,266.018,267.086,268.175,269.287,270.421,271.577,272.757,273.958,275.182,276.427,277.693,278.977,280.278,281.595,282.923,284.261,285.604,239.834,239.981,240.123,240.262,240.397,240.528,240.656,240.779,240.898,241.013,241.125,241.232,241.335,241.433,241.527,241.617,241.703,241.783,241.859,241.93,241.996,242.056,242.111,242.161,242.204,242.242,242.273,242.298,242.316,242.327,242.331,11853.2,22843.5,242.331
1753200,241.459,0.883191,177.731,18389.6,1169.54,818.678,-27707.9,-18389.6,31173.6,83563.8,0.02276,0.0228091,-3.36627e-05,260.637,-1.76736e-08,239.859,240.667,241.476,242.285,243.095,243.907,244.722,245.539,246.36,247.184,248.013,248.846,249.686,250.532,251.385,252.245,253.114,253.992,254.88,255.778,256.688,257.61,258.545,259.493,260.455,261.432,262.426,263.435,264.46,265.503,266.563,267.641,268.736,269.849,270.979,272.126,273.288,274.465,275.656,276.859,278.072,279.292,280.517,281.743,282.966,284.183,285.389,239.834,239.982,240.126,240.266,240.403,240.535,240.664,240.788,240.909,241.026,241.138,241.247,241.351,241.45,241.546,241.636,241.723,241.804,241.881,241.952,242.019,242.08,242.135,242.185,242.229,242.267,242.299,242.324,242.342,242.353,242.357,11787.6,22717,242.357
1756800,241.473,0.883133,178.301,18719.4,1149.4,804.583,-23757.8,-18719.4,31297.4,83563.7,0.0228503,0.0228824,-3.37975e-05,260.825,-1.38787e-08,239.859,240.682,241.505,242.329,243.154,243.981,244.811,245.644,246.481,247.321,248.167,249.018,249.875,250.739,251.61,252.489,253.377,254.274,255.18,256.097,257.025,257.965,258.916,259.88,260.857,261.846,262.85,263.867,264.897,265.942,266.999,268.07,269.153,270.248,271.354,272.469,273.592,274.722,275.855,276.99,278.124,279.253,280.374,281.483,282.575,283.645,284.687,239.834,239.983,240.127,240.268,240.406,240.539,240.669,240.795,240.917,241.035,241.148,241.258,241.363,241.464,241.56,241.652,241.739,241.821,241.899,241.971,242.038,242.1,242.156,242.207,242.251,242.289,242.321,242.347,242.365,242.376,242.38,11595.1,22346.1,242.38
1760400,241.483,0.883091,178.095,19075.2,1117.67,782.37,-19480.7,-19075.2,31324.6,83563.6,0.0228702,0.0228811,-3.3833e-05,260.896,-9.14771e-09,239.86,240.698,241.537,242.377,243.218,244.061,244.907,245.756,246.608,247.465,248.327,249.195,250.068,250.948,251.835,252.73,253.633,254.545,255.465,256.395,257.335,258.285,259.245,260.216,261.197,262.189,263.191,264.203,265.225,266.257,267.297,268.344,269.398,270.457,271.52,272.585,273.648,274.709,275.765,276.811,277.846,278.864,279.861,280.834,281.776,282.682,283.547,239.834,239.982,240.127,240.269,240.407,240.541,240.671,240.798,240.921,241.04,241.155,241.265,241.371,241.473,241.57,241.663,241.751,241.834,241.913,241.986,242.054,242.116,242.173,242.224,242.269,242.307,242.34,242.365,242.384,242.395,242.399,11289,21756.1,242.399
1764000,241.489,0.883067,177.129,19436,1076.51,753.554,-15192.2,-19436,31256.6,83563.4,0.0228206,0.0228077,-3.3767e-05,260.845,-3.80584e-09,239.86,240.715,241.569,242.425,243.281,244.14,245.002,245.866,246.734,247.606,248.483,249.364,250.252,251.145,252.045,252.951,253.865,254.786,255.715,256.651,257.596,258.548,259.509,260.477,261.453,262.436,263.425,264.421,265.422,266.427,267.435,268.444,269.454,270.462,271.466,272.464,273.452,274.429,275.391,276.335,277.256,278.15,279.012,279.839,280.624,281.361,282.046,239.834,239.982,240.126,240.267,240.405,240.54,240.671,240.798,240.921,241.041,241.156,241.267,241.375,241.477,241.575,241.669,241.758,241.842,241.921,241.995,242.063,242.126,242.184,242.235,242.281,242.32,242.352,242.378,242.397,242.408,242.412,10890,20987.1,242.412
1767600,241.49,0.883063,175.47,19774.3,1028.71,720.098,-11168.9,-19774.3,31095.2,83563.3,0.0227027,0.0226651,-3.36039e-05,260.675,1.7818e-09,239.861,240.73,241.599,242.47,243.341,244.214,245.089,245.968,246.849,247.734,248.622,249.516,250.413,251.316,252.223,253.138,254.056,254.982,255.911,256.849,257.79,258.738,259.689,260.647,261.606,262.572,263.537,264.506,265.473,266.441,267.404,268.364,269.317,270.262,271.195,272.115,273.018,273.901,274.76,275.593,276.394,277.16,277.885,278.566,279.196,279.771,280.285,239.834,239.981,240.124,240.265,240.402,240.536,240.667,240.794,240.918,241.038,241.153,241.265,241.373,241.476,241.575,241.669,241.759,241.843,241.923,241.997,242.067,242.13,242.188,242.24,242.286,242.325,242.358,242.385,242.404,242.415,242.419,10425.3,20091.7,242.419
